Year,Season,Latitude,Longitude,Location_Separated,State/Territory,MaxTemp,MinTemp,Rainfall,Sunshine,WindGustSpeed
2008,Winter,-35.27603,149.13435,Canberra,Australian Capital Territory,13.006521739130434,1.5217391304347827,0.9065217391304349,6.094444444444444,38.78021978021978
2008,Winter,-34.928661,138.598633,Adelaide,South Australia,14.706,6.746,3.5999999999999996,5.322,38.36734693877551
2008,Winter,-33.861481,151.205475,Sydney,New South Wales,17.710869565217394,9.415217391304349,2.8369565217391304,6.246739130434783,
2008,Winter,-31.95224,115.861397,Perth,Western Australia,18.858064516129033,6.438709677419355,3.341935483870968,6.800000000000001,33.82258064516129
2008,Winter,-27.47101,153.024292,Brisbane,Queensland,21.10967741935484,9.666129032258064,1.729032258064516,7.336065573770492,29.983870967741936
2008,Winter,-12.45722,130.836639,Darwin,Northern Territory,31.9,18.798387096774192,0.0,10.327419354838709,42.145161290322584
2009,Autumn,-42.883209,147.331665,Hobart,New South Wales,17.718478260869563,9.652173913043478,2.032608695652174,6.1230769230769235,45.141304347826086
2009,Autumn,-42.883209,147.331665,Hobart,Tasmania,17.718478260869563,9.652173913043478,2.032608695652174,6.1230769230769235,45.141304347826086
2009,Autumn,-42.73542,147.438004,Richmond,New South Wales,23.44782608695652,12.243478260869566,2.758695652173913,,32.608695652173914
2009,Autumn,-41.438759,147.134674,Launceston,Tasmania,19.303260869565218,8.238043478260868,1.559782608695652,,34.59340659340659
2009,Autumn,-38.352612,141.605743,Portland,Victoria,18.106593406593408,9.525555555555554,2.0934782608695652,5.684782608695652,38.45454545454545
2009,Autumn,-38.11095,147.068024,Sale,Victoria,20.76521739130435,7.852173913043478,0.8891304347826087,6.275324675324675,42.93478260869565
2009,Autumn,-37.922249,141.274902,Dartmoor,Victoria,19.589772727272727,7.85609756097561,1.7241379310344827,5.685227272727273,36.89772727272727
2009,Autumn,-37.833333,145.0,Richmond,New South Wales,23.44782608695652,12.243478260869566,2.758695652173913,,32.608695652173914
2009,Autumn,-37.831799,140.77919,Mount Gambier,South Australia,19.72391304347826,9.092391304347826,1.5826086956521739,5.684782608695652,39.28260869565217
2009,Autumn,-37.813938,144.963425,Melbourne,Victoria,21.08913043478261,11.9,1.058695652173913,5.690217391304348,41.26373626373626
2009,Autumn,-37.716667,145.083333,Watsonia,Victoria,20.72717391304348,9.689130434782609,1.5956521739130434,5.690217391304348,33.83695652173913
2009,Autumn,-37.6709,144.8431,Melbourne Airport,Victoria,20.51195652173913,10.160869565217391,0.8739130434782609,5.690217391304348,41.26373626373626
2009,Autumn,-37.56266,143.862579,Ballarat,Victoria,18.631521739130434,7.2771739130434785,1.0130434782608695,,43.06666666666667
2009,Autumn,-36.758179,144.280243,Bendigo,Victoria,21.97391304347826,8.406521739130435,0.7543478260869566,,36.8021978021978
2009,Autumn,-36.07494,146.923935,Albury,Western Australia,22.811956521739127,8.972826086956522,1.2565217391304346,,31.445652173913043
2009,Autumn,-35.5294,148.7723,Mount Ginini,New South Wales,11.572826086956523,3.617391304347826,2.008695652173913,,47.6578947368421
2009,Autumn,-35.433333,149.15,Tuggeranong,Australian Capital Territory,20.843478260869563,8.20217391304348,1.2195652173913043,,34.04347826086956
2009,Autumn,-35.27603,149.13435,Canberra,Australian Capital Territory,20.934782608695652,8.13804347826087,0.9260869565217391,7.470652173913043,38.18478260869565
2009,Autumn,-35.125771,147.353745,Wagga Wagga,New South Wales,23.75,9.996739130434783,0.5956521739130435,8.502222222222223,37.05747126436781
2009,Autumn,-35.003101,117.865952,Albany,Western Australia,20.967391304347824,13.233695652173912,1.5956521739130436,6.840217391304347,
2009,Autumn,-34.976231,116.731331,Walpole,Western Australia,21.856521739130436,12.232608695652175,1.5804347826086957,,35.92391304347826
2009,Autumn,-34.928661,138.598633,Adelaide,South Australia,22.40978260869565,12.86304347826087,1.7173913043478262,7.034782608695653,33.28888888888889
2009,Autumn,-34.46825,138.997665,Nuriootpa,South Australia,21.31758241758242,9.667032967032968,1.1347826086956523,6.9655555555555555,37.20879120879121
2009,Autumn,-34.424,150.893448,Wollongong,New South Wales,21.51208791208791,15.832222222222223,3.2555555555555555,,44.27472527472528
2009,Autumn,-34.185509,142.162506,Mildura,Victoria,23.767391304347825,10.38804347826087,0.6,7.894565217391304,33.19565217391305
2009,Autumn,-34.033333,115.1,Witchcliffe,Western Australia,23.262637362637363,9.562222222222223,1.5288888888888887,,35.46153846153846
2009,Autumn,-33.95,151.1817,Sydney Airport,New South Wales,23.10217391304348,15.56304347826087,4.002173913043478,6.883516483516483,46.15
2009,Autumn,-33.8751,150.7634,Badgerys Creek,New South Wales,23.319565217391304,11.681521739130435,2.960869565217391,,34.41304347826087
2009,Autumn,-33.861481,151.205475,Sydney,New South Wales,22.971739130434784,15.69891304347826,3.6847826086956523,6.883516483516483,
2009,Autumn,-33.75,150.7,Penrith,Western Australia,23.77608695652174,13.432608695652174,2.382608695652174,,31.695652173913043
2009,Autumn,-33.59956,150.751419,Richmond,New South Wales,23.44782608695652,12.243478260869566,2.758695652173913,,32.608695652173914
2009,Autumn,-33.35709,149.981476,Portland,Victoria,18.106593406593408,9.525555555555554,2.0934782608695652,5.684782608695652,38.45454545454545
2009,Autumn,-33.27319,151.558838,Norah Head,New South Wales,22.791304347826088,16.383695652173913,3.682608695652174,,44.380434782608695
2009,Autumn,-32.983333,121.633333,Salmon Gums,Western Australia,24.116304347826084,8.415217391304349,0.026086956521739136,,37.32608695652174
2009,Autumn,-32.927792,151.784485,Newcastle,New South Wales,23.89764705882353,14.489024390243902,3.7141304347826085,,
2009,Autumn,-32.816667,151.85,Williamtown,New South Wales,23.63478260869565,13.405434782608696,4.3304347826086955,6.434782608695652,38.16470588235294
2009,Autumn,-31.95224,115.861397,Perth,Western Australia,26.98913043478261,12.68804347826087,0.6282608695652173,8.870652173913044,32.630434782608695
2009,Autumn,-31.9385,115.9672,Perth Airport,Western Australia,27.278260869565216,12.820652173913043,0.6782608695652174,8.870652173913044,43.880434782608695
2009,Autumn,-31.6676,116.0292,Pearce RAAF,Western Australia,28.196428571428573,12.68452380952381,0.7195121951219512,9.145882352941177,42.80769230769231
2009,Autumn,-31.49873,145.841827,Cobar,New South Wales,25.474999999999998,13.380434782608695,0.8021739130434782,8.960674157303371,35.449438202247194
2009,Autumn,-31.19981,136.832581,Woomera,South Australia,25.530434782608697,13.390217391304349,0.3565217391304348,8.591304347826087,39.93258426966292
2009,Autumn,-30.296261,153.11351,Coffs Harbour,New South Wales,23.773626373626374,15.36043956043956,6.517777777777778,6.5076923076923086,37.81318681318681
2009,Autumn,-29.46278,149.841568,Moree,New South Wales,26.90978260869565,12.506521739130434,1.05,8.795652173913044,37.44565217391305
2009,Autumn,-28.00029,153.430878,Gold Coast,Queensland,26.38913043478261,17.969565217391306,7.178260869565217,,47.52173913043478
2009,Autumn,-27.47101,153.024292,Brisbane,Queensland,26.78804347826087,17.309782608695652,5.256521739130435,7.564130434782609,31.130434782608695
2009,Autumn,-23.697479,133.883621,Alice Springs,Northern Territory,28.61304347826087,13.443478260869565,0.23478260869565218,9.402247191011236,40.9
2009,Autumn,-20.73243,143.143555,Richmond,New South Wales,23.44782608695652,12.243478260869566,2.758695652173913,,32.608695652173914
2009,Autumn,-19.26639,146.805695,Townsville,Queensland,30.01521739130435,20.507608695652173,0.8326086956521739,8.090217391304348,36.858695652173914
2009,Autumn,-16.92304,145.766251,Cairns,Queensland,29.766304347826086,21.590217391304346,4.056521739130434,7.706521739130435,38.48351648351648
2009,Autumn,-12.45722,130.836639,Darwin,Northern Territory,33.141304347826086,23.97826086956522,1.952173913043478,8.61195652173913,39.46739130434783
2009,Spring,-42.883209,147.331665,Hobart,New South Wales,17.424175824175823,8.657142857142857,2.940659340659341,7.0285714285714285,48.48888888888889
2009,Spring,-42.883209,147.331665,Hobart,Tasmania,17.424175824175823,8.657142857142857,2.940659340659341,7.0285714285714285,48.48888888888889
2009,Spring,-42.73542,147.438004,Richmond,New South Wales,25.82747252747253,11.896703296703295,0.4593406593406593,,41.91208791208791
2009,Spring,-41.438759,147.134674,Launceston,Tasmania,18.55,7.932584269662922,1.9604395604395606,,41.839080459770116
2009,Spring,-38.352612,141.605743,Portland,Victoria,17.906593406593405,9.303296703296704,2.4065934065934065,7.486813186813186,43.1978021978022
2009,Spring,-38.11095,147.068024,Sale,Victoria,21.116483516483516,8.412087912087912,1.6153846153846154,7.150561797752808,47.824175824175825
2009,Spring,-37.922249,141.274902,Dartmoor,Victoria,20.332967032967034,8.792307692307693,2.032967032967033,7.486813186813186,45.637362637362635
2009,Spring,-37.833333,145.0,Richmond,New South Wales,25.82747252747253,11.896703296703295,0.4593406593406593,,41.91208791208791
2009,Spring,-37.831799,140.77919,Mount Gambier,South Australia,20.03076923076923,8.687912087912089,2.7164835164835166,7.486813186813186,45.142857142857146
2009,Spring,-37.813938,144.963425,Melbourne,Victoria,21.858241758241757,12.134065934065935,2.162637362637363,7.174725274725274,50.37777777777778
2009,Spring,-37.716667,145.083333,Watsonia,Victoria,21.726373626373626,10.036263736263736,2.7758241758241757,7.174725274725274,42.044444444444444
2009,Spring,-37.6709,144.8431,Melbourne Airport,Victoria,21.36703296703297,9.814285714285715,2.112087912087912,7.174725274725274,50.37777777777778
2009,Spring,-37.56266,143.862579,Ballarat,Victoria,18.61318681318681,7.343956043956044,2.5780219780219777,,46.46067415730337
2009,Spring,-36.758179,144.280243,Bendigo,Victoria,22.47142857142857,8.418681318681319,1.6241758241758244,,43.206896551724135
2009,Spring,-36.07494,146.923935,Albury,Western Australia,23.372222222222224,9.637078651685394,1.642696629213483,,36.233333333333334
2009,Spring,-35.5294,148.7723,Mount Ginini,New South Wales,11.897014925373135,3.341509433962264,3.8388888888888886,,56.113207547169814
2009,Spring,-35.433333,149.15,Tuggeranong,Australian Capital Territory,21.704395604395604,7.695604395604395,1.687912087912088,,40.35164835164835
2009,Spring,-35.27603,149.13435,Canberra,Australian Capital Territory,21.939999999999998,7.247777777777777,1.298901098901099,,
2009,Spring,-35.125771,147.353745,Wagga Wagga,New South Wales,25.213186813186812,9.38901098901099,0.9494505494505495,8.518681318681319,41.857142857142854
2009,Spring,-35.003101,117.865952,Albany,Western Australia,18.494505494505493,11.642857142857142,2.802197802197802,6.551648351648352,
2009,Spring,-34.976231,116.731331,Walpole,Western Australia,18.94025974025974,10.692105263157895,2.2131578947368418,,41.45454545454545
2009,Spring,-34.928661,138.598633,Adelaide,South Australia,24.168539325842698,13.393258426966293,1.3863636363636365,8.388764044943821,41.17977528089887
2009,Spring,-34.46825,138.997665,Nuriootpa,South Australia,22.363736263736264,9.5,1.5999999999999999,7.845098039215687,44.43956043956044
2009,Spring,-34.424,150.893448,Wollongong,New South Wales,22.0032967032967,14.538461538461538,2.4967032967032967,,51.252747252747255
2009,Spring,-34.185509,142.162506,Mildura,Victoria,26.260439560439558,11.813186813186814,1.1736263736263737,9.393406593406594,44.34065934065934
2009,Spring,-34.033333,115.1,Witchcliffe,Western Australia,19.463333333333335,9.709999999999999,2.61978021978022,,42.15555555555556
2009,Spring,-33.95,151.1817,Sydney Airport,New South Wales,24.145054945054945,15.151648351648351,2.002197802197802,7.7967032967032965,51.05555555555556
2009,Spring,-33.8751,150.7634,Badgerys Creek,New South Wales,25.761363636363637,11.072093023255814,0.7627906976744185,,43.04545454545455
2009,Spring,-33.861481,151.205475,Sydney,New South Wales,23.478021978021978,15.3989010989011,2.298901098901099,7.7967032967032965,
2009,Spring,-33.75,150.7,Penrith,Western Australia,26.967045454545453,12.5,0.9126436781609196,,42.59090909090909
2009,Spring,-33.59956,150.751419,Richmond,New South Wales,25.82747252747253,11.896703296703295,0.4593406593406593,,41.91208791208791
2009,Spring,-33.35709,149.981476,Portland,Victoria,17.906593406593405,9.303296703296704,2.4065934065934065,7.486813186813186,43.1978021978022
2009,Spring,-33.27319,151.558838,Norah Head,New South Wales,23.424675324675324,15.390666666666666,1.264788732394366,,46.675324675324674
2009,Spring,-32.983333,121.633333,Salmon Gums,Western Australia,24.565934065934066,8.584615384615384,0.9692307692307692,,46.16483516483517
2009,Spring,-32.927792,151.784485,Newcastle,New South Wales,25.50487804878049,14.056097560975608,1.3516483516483517,,
2009,Spring,-32.816667,151.85,Williamtown,New South Wales,25.10769230769231,12.361538461538462,2.2967032967032965,7.836666666666666,46.2906976744186
2009,Spring,-31.95224,115.861397,Perth,Western Australia,22.812087912087915,11.993406593406595,1.3758241758241758,8.754945054945056,38.89010989010989
2009,Spring,-31.9385,115.9672,Perth Airport,Western Australia,23.425274725274722,10.951648351648352,1.4241758241758242,8.754945054945056,46.86666666666667
2009,Spring,-31.6676,116.0292,Pearce RAAF,Western Australia,24.196153846153845,10.709090909090909,1.613888888888889,8.784615384615385,45.653333333333336
2009,Spring,-31.49873,145.841827,Cobar,New South Wales,28.171111111111113,14.013333333333334,0.6674157303370787,9.82808988764045,42.577777777777776
2009,Spring,-31.19981,136.832581,Woomera,South Australia,27.980219780219777,14.226373626373626,0.7802197802197802,9.822222222222223,51.23076923076923
2009,Spring,-30.296261,153.11351,Coffs Harbour,New South Wales,25.045054945054943,14.126373626373626,8.36923076923077,9.061538461538461,45.54054054054054
2009,Spring,-29.46278,149.841568,Moree,New South Wales,29.515384615384615,13.406593406593407,0.5758241758241758,10.047252747252747,43.81318681318681
2009,Spring,-28.00029,153.430878,Gold Coast,Queensland,26.80888888888889,16.919999999999998,0.9640449438202247,,40.611111111111114
2009,Spring,-27.47101,153.024292,Brisbane,Queensland,28.011111111111113,16.233333333333334,1.2606741573033708,10.161363636363637,33.91111111111111
2009,Spring,-23.697479,133.883621,Alice Springs,Northern Territory,32.138461538461534,15.426373626373627,0.06813186813186814,11.003370786516854,47.23076923076923
2009,Spring,-20.73243,143.143555,Richmond,New South Wales,25.82747252747253,11.896703296703295,0.4593406593406593,,41.91208791208791
2009,Spring,-19.26639,146.805695,Townsville,Queensland,30.301098901098904,20.34285714285714,0.31868131868131866,10.285714285714286,40.824175824175825
2009,Spring,-16.92304,145.766251,Cairns,Queensland,30.036263736263738,20.32967032967033,2.665934065934066,8.778021978021977,37.54945054945055
2009,Spring,-12.45722,130.836639,Darwin,Northern Territory,33.987912087912086,24.618681318681322,2.1846153846153844,9.495604395604396,39.24444444444445
2009,Summer,-42.883209,147.331665,Hobart,New South Wales,22.296666666666667,12.022222222222222,1.42,8.44,49.87777777777778
2009,Summer,-42.883209,147.331665,Hobart,Tasmania,22.296666666666667,12.022222222222222,1.42,8.44,49.87777777777778
2009,Summer,-42.73542,147.438004,Richmond,New South Wales,30.419318181818184,17.21818181818182,2.667441860465116,,40.125
2009,Summer,-41.438759,147.134674,Launceston,Tasmania,24.32,11.933333333333334,0.7555555555555555,,42.477777777777774
2009,Summer,-38.352612,141.605743,Portland,Victoria,22.294444444444444,11.39090909090909,0.6266666666666667,9.917777777777777,42.43023255813954
2009,Summer,-38.11095,147.068024,Sale,Victoria,25.979999999999997,12.1,0.7444444444444445,8.841111111111111,45.73863636363637
2009,Summer,-37.922249,141.274902,Dartmoor,Victoria,25.129032258064516,10.719354838709679,1.296774193548387,9.16451612903226,48.16129032258065
2009,Summer,-37.833333,145.0,Richmond,New South Wales,30.419318181818184,17.21818181818182,2.667441860465116,,40.125
2009,Summer,-37.831799,140.77919,Mount Gambier,South Australia,26.092222222222226,11.431111111111111,0.45555555555555555,9.917777777777777,45.438202247191015
2009,Summer,-37.813938,144.963425,Melbourne,Victoria,27.538888888888888,15.605555555555556,0.7111111111111111,9.818888888888889,47.62222222222222
2009,Summer,-37.716667,145.083333,Watsonia,Victoria,27.97222222222222,13.563333333333334,0.5488888888888889,9.818888888888889,41.91011235955056
2009,Summer,-37.6709,144.8431,Melbourne Airport,Victoria,27.238888888888887,13.447777777777777,0.5,9.818888888888889,47.62222222222222
2009,Summer,-37.56266,143.862579,Ballarat,Victoria,26.584444444444443,10.632222222222222,0.3888888888888889,,47.52808988764045
2009,Summer,-36.758179,144.280243,Bendigo,Victoria,30.917777777777776,13.13,0.21555555555555553,,45.05747126436781
2009,Summer,-36.07494,146.923935,Albury,Western Australia,32.99888888888889,15.984444444444444,0.29333333333333333,,41.875
2009,Summer,-35.5294,148.7723,Mount Ginini,New South Wales,20.44942528735632,8.99080459770115,2.061176470588235,,44.17857142857143
2009,Summer,-35.433333,149.15,Tuggeranong,Australian Capital Territory,29.857303370786518,13.761797752808988,1.8340909090909092,,41.59550561797753
2009,Summer,-35.27603,149.13435,Canberra,Australian Capital Territory,29.668888888888887,13.427777777777777,1.4955555555555555,10.19322033898305,46.813559322033896
2009,Summer,-35.125771,147.353745,Wagga Wagga,New South Wales,33.55,16.53777777777778,1.1533333333333335,11.193333333333333,47.54545454545455
2009,Summer,-35.003101,117.865952,Albany,Western Australia,22.304444444444446,16.119767441860464,0.39777777777777773,8.613953488372092,
2009,Summer,-34.976231,116.731331,Walpole,Western Australia,23.924719101123596,13.947191011235955,0.40454545454545454,,38.651685393258425
2009,Summer,-34.928661,138.598633,Adelaide,South Australia,30.61111111111111,17.47888888888889,0.22444444444444445,11.40561797752809,39.49438202247191
2009,Summer,-34.46825,138.997665,Nuriootpa,South Australia,30.45681818181818,13.479310344827587,0.2522727272727273,11.295890410958904,43.89772727272727
2009,Summer,-34.424,150.893448,Wollongong,New South Wales,24.467415730337077,18.306818181818183,2.354545454545455,,48.10112359550562
2009,Summer,-34.185509,142.162506,Mildura,Victoria,33.531111111111116,16.608888888888888,0.15555555555555556,11.796666666666667,40.7
2009,Summer,-34.033333,115.1,Witchcliffe,Western Australia,26.1125,13.36046511627907,0.22727272727272727,,42.0919540229885
2009,Summer,-33.95,151.1817,Sydney Airport,New South Wales,27.103333333333335,19.452222222222222,2.04,7.715909090909091,53.69767441860465
2009,Summer,-33.8751,150.7634,Badgerys Creek,New South Wales,30.45505617977528,16.53409090909091,2.1568181818181817,,39.58426966292135
2009,Summer,-33.861481,151.205475,Sydney,New South Wales,26.267045454545453,19.51685393258427,2.4355555555555553,7.715909090909091,
2009,Summer,-33.75,150.7,Penrith,Western Australia,31.136046511627907,18.179069767441863,2.269135802469136,,39.151162790697676
2009,Summer,-33.59956,150.751419,Richmond,New South Wales,30.419318181818184,17.21818181818182,2.667441860465116,,40.125
2009,Summer,-33.35709,149.981476,Portland,Victoria,22.294444444444444,11.39090909090909,0.6266666666666667,9.917777777777777,42.43023255813954
2009,Summer,-33.27319,151.558838,Norah Head,New South Wales,25.407954545454547,19.259770114942526,2.8372093023255816,,51.86206896551724
2009,Summer,-32.983333,121.633333,Salmon Gums,Western Australia,30.523863636363636,13.94712643678161,1.3681818181818182,,44.85227272727273
2009,Summer,-32.927792,151.784485,Newcastle,New South Wales,28.72359550561798,18.869662921348315,3.9466666666666663,,
2009,Summer,-32.816667,151.85,Williamtown,New South Wales,28.706666666666667,17.635555555555555,3.4644444444444447,7.4511111111111115,43.85227272727273
2009,Summer,-31.95224,115.861397,Perth,Western Australia,31.675555555555558,17.754444444444445,0.09333333333333332,11.426966292134832,40.0
2009,Summer,-31.9385,115.9672,Perth Airport,Western Australia,32.71333333333333,17.16,0.2,11.426966292134832,47.37931034482759
2009,Summer,-31.6676,116.0292,Pearce RAAF,Western Australia,33.73522727272727,16.773809523809526,0.011111111111111112,11.426966292134832,49.40963855421687
2009,Summer,-31.49873,145.841827,Cobar,New South Wales,34.39888888888889,20.604444444444447,1.5222222222222221,10.286516853932584,41.833333333333336
2009,Summer,-31.19981,136.832581,Woomera,South Australia,35.29888888888889,19.643333333333334,0.06444444444444444,12.294186046511628,48.79775280898876
2009,Summer,-30.296261,153.11351,Coffs Harbour,New South Wales,27.24318181818182,19.389887640449437,6.9511111111111115,7.768888888888889,42.05681818181818
2009,Summer,-29.46278,149.841568,Moree,New South Wales,33.568888888888885,19.98111111111111,3.9466666666666663,9.504444444444443,45.51685393258427
2009,Summer,-28.00029,153.430878,Gold Coast,Queensland,29.425842696629214,21.77977528089888,4.1863636363636365,,42.91011235955056
2009,Summer,-27.47101,153.024292,Brisbane,Queensland,30.09550561797753,21.476136363636364,4.297727272727273,7.884883720930233,33.1123595505618
2009,Summer,-23.697479,133.883621,Alice Springs,Northern Territory,36.02666666666667,21.15,0.3888888888888889,10.74,48.12222222222222
2009,Summer,-20.73243,143.143555,Richmond,New South Wales,30.419318181818184,17.21818181818182,2.667441860465116,,40.125
2009,Summer,-19.26639,146.805695,Townsville,Queensland,30.885555555555552,24.417777777777776,20.924444444444443,6.611111111111111,41.15555555555556
2009,Summer,-16.92304,145.766251,Cairns,Queensland,31.276666666666667,23.90222222222222,17.40222222222222,6.382022471910112,33.833333333333336
2009,Summer,-12.45722,130.836639,Darwin,Northern Territory,31.97888888888889,25.226666666666667,15.155555555555555,5.096666666666667,43.07865168539326
2009,Winter,-42.883209,147.331665,Hobart,New South Wales,12.98804347826087,6.113043478260869,3.071739130434782,4.478021978021978,48.89010989010989
2009,Winter,-42.883209,147.331665,Hobart,Tasmania,12.98804347826087,6.113043478260869,3.071739130434782,4.478021978021978,48.89010989010989
2009,Winter,-42.73542,147.438004,Richmond,New South Wales,19.01521739130435,4.8304347826086955,0.5760869565217391,,31.891304347826086
2009,Winter,-41.438759,147.134674,Launceston,Tasmania,13.508695652173913,4.654347826086957,3.8967391304347827,,37.422222222222224
2009,Winter,-38.352612,141.605743,Portland,Victoria,13.958695652173914,6.568478260869565,4.180434782608695,4.86195652173913,46.68539325842696
2009,Winter,-38.11095,147.068024,Sale,Victoria,15.669565217391304,3.8467391304347824,0.8869565217391304,6.031111111111111,44.42857142857143
2009,Winter,-37.922249,141.274902,Dartmoor,Victoria,14.535869565217391,6.039130434782609,4.047826086956522,4.86195652173913,43.5
2009,Winter,-37.833333,145.0,Richmond,New South Wales,19.01521739130435,4.8304347826086955,0.5760869565217391,,31.891304347826086
2009,Winter,-37.831799,140.77919,Mount Gambier,South Australia,14.259782608695653,6.379347826086956,3.9108695652173915,4.86195652173913,44.032967032967036
2009,Winter,-37.813938,144.963425,Melbourne,Victoria,15.868478260869566,8.330434782608695,1.158695652173913,4.953260869565217,52.83516483516483
2009,Winter,-37.716667,145.083333,Watsonia,Victoria,15.071739130434782,6.627173913043479,1.7195652173913043,4.953260869565217,41.22826086956522
